ComunidadAutonoma,Provincia,NombreAyuntamiento,WebAyuntamiento,SedeElectronica,HttpStatus
Comunidad Valenciana,Valencia,Ayuntamiento de Quart de Les Valls,https://www.quartdelesvalls.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Quartell,http://www.quartell.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Quatretonda,http://www.quatretonda.org,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Quesa,http://www.quesa.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Rafelbunyol,http://www.rafelbunyol.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Rafelcofer,http://www.rafelcofer.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Rafelguaraf,http://www.rafelguaraf.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Real,http://www.ajuntamentdereal.es,https://real.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de El Real de Gandia,https://www.realdegandia.es/portada,https://realdegandia.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Requena,http://www.requena.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Rocafort,http://www.ajuntament-rocafort.org,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Rotglà i Corberà,http://www.rotglaicorbera.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Sagunt,http://www.aytosagunto.es/es-es/Paginas/inicio.aspx,https://sagunt.sedipualba.es/catalogoservicios.aspx?area=&ambito=1,404
Comunidad Valenciana,Valencia,Ayuntamiento de Salem,http://www.salem.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de San Antonio de Benagéber,http://www.sanantoniodebenageber.com/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Segart,http://www.segart.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Senyera,http://www.senyera.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Siete Aguas,http://www.sieteaguas.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Silla,https://www.silla.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Simat de La Valldigma,http://www.simatdelavalldigna.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Sollana,http://www.sollana.es/,http://sollana.sedelectronica.es/,0
Comunidad Valenciana,Valencia,Ayuntamiento de Sot de Chera,http://www.sotdechera.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Sueca,http://www.sueca.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Sumacàrcer,http://www.sumacarcer.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Tavernes Blanques,http://www.tavernesblanques.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Tavernes de La Valldigna,https://tavernes.es,https://tavernesdelavalldigna.sede.gva.es/opencms/opencms/sede/paginas/index.jsp,0
Comunidad Valenciana,Valencia,Ayuntamiento de Teresa de Cofrentes,http://www.teresadecofrentes.es,https://teresadecofrentes.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Torrebaja,https://www.torrebaja.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Torres Torres,http://www.torrestorres.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Tous,https://ayuntamientotous.es,https://ayuntamientotous.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Tuéjar,https://www.tuejar.es/portada,https://tuejar.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Turís,http://www.turis.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Utiel,http://www.utiel.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Vallada,http://www.vallada.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Vallanca,http://www.vallanca.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Valles,http://www.valles.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Venta del Moro,http://www.ventadelmoro.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Vilamarxant,http://www.vilamarxant.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Villanueva de Castellón,https://www.castellosom.es,http://villanuevadecastellon.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Villar del Arzobispo,http://www.villardelarzobispo.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Villagordo del Cabriel,http://www.villargordodelcabriel.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Vinalesa,http://www.vinalesa.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Xeraco,http://www.xeraco.eu,,406
Comunidad Valenciana,Valencia,Ayuntamiento de Xirivella,http://www.xirivella.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Yátova,https://www.yatova.es,https://yatova.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Zarra,https://www.zarra.es,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Almiserà,http://www.almisera.es,https://www.sede.dival.es/opencms/opencms/sede/paginas/index.jsp,0
Comunidad Valenciana,Valencia,Ayuntamiento de Alpuente,http://www.alpuente.es,https://alpuente.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Andilla,http://www.andilla.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Bellús,http://www.bellus.es ,https://bellus.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Benagéber,http://www.benageber.es,https://benageber.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Beneixida,http://www.beneixida.es ,https://beneixida.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Benetusser,http://www.benetusser.net,https://sede.benetusser.net,0
Comunidad Valenciana,Valencia,Ayuntamiento de Beniarjò,http://www.beniarjo.es,https://beniarjo.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Benifaio,http://www.benifaio.es,https://benifaio.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Benissoda,http://www.benissoda.es ,https://benissoda.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Bonrepòs i Mirambell,http://www.bonreposimirambell.es,https://bonreposimirambell.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Carrícola,http://www.carricola.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Cerdà,http://www.cerda.es ,https://cerda.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Cortes de Pallás,https://www.cortesdepallas.es,https://sede.cortesdepallas.es/iev/,0
Comunidad Valenciana,Valencia,Ayuntamiento de Cotes,http://www.cotes.es ,https://cotes.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Emperador,http://www.emperador.es/,,0
Comunidad Valenciana,Valencia,Ayuntamiento de L'Enova,http://www.lenova.es,https://lenova.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de La Font D'En Carròs,http://www.lafontdencarros.es,https://lafontdencarros.sede.dival.es/opencms/opencms/sede/index.html?lang=va,0
Comunidad Valenciana,Valencia,Ayuntamiento de Guadasséquies,http://www.guadasequies.es ,https://guadassequies.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Llutxent,https://www.llutxent.es,https://llutxent.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Llocnou de la Corona,https://www.llocnoudelacorona.es,https://llocnoudelacorona.sede.dival.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Llocnou de Sant Jeroni,http://www.llocnoudesantjeroni.es ,https://llocnoudesantjeroni.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Llanera de Ranes,http://www.llaneraderanes.es,https://llaneraderanes.sede.dival.es/opencms/opencms/sede/index.html,0
Comunidad Valenciana,Valencia,Ayuntamiento de Massanassa,http://www.massanassa.es,https://massanassa.sedelectronica.es/,0
Comunidad Valenciana,Valencia,Ayuntamiento de Montitxelvo,https://www.montitxelvo.es/portada,https://montitxelvo.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Otos,http://www.otos.es,https://otos.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de El Palomar,http://www.elpalomar.es,https://elpalomar.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Picassent,http://www.picassent.es,https://picassent.sede.gva.es/opencms/opencms/sede/paginas/index.jsp?opcion=cuerpo,0
Comunidad Valenciana,Valencia,Ayuntamiento de Pinet,http://www.pinet.es ,https://pinet.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Puebla de San Miguel,http://www.puebladesanmiguel.es ,,0
Comunidad Valenciana,Valencia,Ayuntamiento de Puçol,http://www.puçol.es,https://puçol.sede.dival.es/opencms/opencms/sede/index.html,0
Comunidad Valenciana,Valencia,Ayuntamiento de Ràfol de Salem,http://www.rafoldesalem.es ,https://rafoldesalem.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Ròtova,http://www.ajuntamentderotova.es,http://ajuntamentderotova.es/seccion_2.php?link=tramits_administratius,0
Comunidad Valenciana,Valencia,Ayuntamiento de Rugat,http://www.rugat.es,https://rugat.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Sant Joanet,http://www.santjoanet.es/ca,https://santjoanet.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Sedaví,http://www.sedavi.es,https://sedavi.sedipualba.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Sellent,http://www.sellent.es ,https://sellent.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Sempere,http://www.sempere.es,https://sempere.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Terrateig,http://www.terrateig.es,https://terrateig.sede.dival.es/opencms/opencms/sede,0
Comunidad Valenciana,Valencia,Ayuntamiento de Titaguas,http://www.titaguas.es,https://titaguas.sedelectronica.es,0
Comunidad Valenciana,Valencia,Ayuntamiento de Torrella,http://www.torrella.es,https://torrella.sede.dival.es/opencms/opencms/sede,0
Extremadura,Badajoz,Ayuntamiento de Aceuchal,https://aceuchal.com,https://aceuchal.sedelectronica.es,403
Extremadura,Badajoz,Ayuntamiento de Alconchel,http://www.alconchel.es,https://alconchel.sedelectronica.es,403
Extremadura,Badajoz,Ayuntamiento de Berlanga,https://ayuntamientodeberlanga.es,https://accede.dip-badajoz.es/portal/entidades.do?pes_cod=-1&error=-1&ent_id=174&idioma=1,403
Extremadura,Badajoz,Ayuntamiento de Bienvenida,https://ayuntamientodebienvenida.es,https://bienvenida.sedelectronica.es,403
Extremadura,Badajoz,Ayuntamiento de Calamonte,http://www.calamonte.org,,403
Extremadura,Badajoz,Ayuntamiento de Calera de León,http://www.caleradeleon.es,,404
Extremadura,Badajoz,Ayuntamiento de Campanario,http://www.campanario.es,,403
Extremadura,Badajoz,Ayuntamiento de Casas de Reina,http://www.casasdereina.com/,,403
Extremadura,Badajoz,Ayuntamiento de Don Benito,https://donbenito.es,,0
Extremadura,Badajoz,Ayuntamiento de Fregenal de La Sierra,http://www.fregenaldelasierra.es,,0
Extremadura,Badajoz,Ayuntamiento de Fuente del Arco,http://fuentedelarco.org/,https://sede.dip-badajoz.es/index.php?id=ciudadanos,403
Extremadura,Badajoz,Ayuntamiento de Granja de Torrehermosa,http://www.granjadetorrehermosa.com,https://sede.granjadetorrehermosa.es,403
Extremadura,Badajoz,Ayuntamiento de Higuera de Vargas,http://www.higueradevargas.es,,0
Extremadura,Badajoz,Ayuntamiento de Llerena,https://llerena.org,https://sede.llerena.es,403
Extremadura,Badajoz,Ayuntamiento de Medina de Las Torres,http://www.medinadelastorres.es,,403
Extremadura,Badajoz,Ayuntamiento de Mengabril,http://www.mengabril.es,,0
Extremadura,Badajoz,Ayuntamiento de Montijo,https://ayuntamientomontijo.org,https://montijo.sedelectronica.es,0
Extremadura,Badajoz,Ayuntamiento de Navalvillar de Pela,http://www.ayuntamientodenogales.com/,,0
Extremadura,Badajoz,Ayuntamiento de Oliva de La Frontera,http://www.olivafrontera.com,,403
Extremadura,Badajoz,Ayuntamiento de Peralada del Zaucejo,http://www.peraledadelzaucejo.es/,,403
Extremadura,Badajoz,Ayuntamiento de Puebla del Maestre,http://www.puebladelmaestre.com,,403
Extremadura,Badajoz,Ayuntamiento de Quintana de La Serena,http://www.quintanadelaserena.org,,403
Extremadura,Badajoz,Ayuntamiento de Reina,http://www.retamal.org/,,0
Extremadura,Badajoz,Ayuntamiento de Retamal de Llerena,http://www.retamal.org/,,0
Extremadura,Badajoz,Ayuntamiento de Los Santos de Maimona,http://www.lossantosdemaimona.org,,403
Extremadura,Badajoz,Ayuntamiento de Solana de Los Barros,http://www.solanadelosbarros.es,https://solanadelosbarros.sedelectronica.es,0
Extremadura,Badajoz,Ayuntamiento de Talarrubias,http://www.talarrubias.net,,410
Extremadura,Badajoz,Ayuntamiento de Táliga,http://ayuntamientotaliga.com,http://taliga.sedelectronica.es,0
Extremadura,Badajoz,Ayuntamiento de Torremejía,http://www.torremejia.com,,0
Extremadura,Badajoz,Ayuntamiento de Trasierra,http://www.trasierra.org,,403
Extremadura,Badajoz,Ayuntamiento de Usagre,https://ayuntamientodeusagre.com,https://usagre.sedelectronica.es,403
Extremadura,Badajoz,Ayuntamiento de Valencia de Las Torres,http://www.valenciadelastorres.com,,0
Extremadura,Badajoz,Ayuntamiento de Valencia del Mombuey,http://www.valenciadelmombuey.es,https://valenciadelmombuey.sedelectronica.es,0
Extremadura,Badajoz,Ayuntamiento de Valencia del Ventoso,http://www.valenciadelventoso.es,,403
Extremadura,Badajoz,Ayuntamiento de Valle de Santa Ana,http://www.valledesantaana.es,,403
Extremadura,Badajoz,Ayuntamiento de Valverde de Llerena,http://www.valverdedellerena.es,,403
Extremadura,Badajoz,Ayuntamiento de Villagarcía de La Torre,http://www.villagarciadelatorre.es,,403
Extremadura,Badajoz,Ayuntamiento de Zarza Capilla,http://www.zarza-capilla.es,https://zarza-capilla.sedelectronica.es,0
Extremadura,Badajoz,Ayuntamiento de La Zarza,https://lazarza.net,,403
Extremadura,Badajoz,Ayuntamiento de El Carrascalejo,http://www.elcarrascalejo.es,,0
Extremadura,Cáceres,Ayuntamiento de Abadía,http://www.abadia.es,https://abadia.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Abertura,http://www.abertura.es,https://abertura.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Acebo,http://www.acebo.es,https://acebo.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Acehúche,http://www.acehuche.es,https://acehuche.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Ahigal,http://www.ahigal.es,https://aytoahigal.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Alagón del Río,http://www.alagondelrio.es,https://alagondelrio.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Alcuéscar,http://www.alcuescar.es,,403
Extremadura,Cáceres,Ayuntamiento de Aldea del Cano,http://www.aldeadelcano.es,https://aldeadelcano.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de La Aldea del Obispo,http://www.laaldeadelobispo.es,https://aldeadelobispo.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Aldeacentenera,http://www.aldeacentenera.es,,403
Extremadura,Cáceres,Ayuntamiento de Aldeanueva del Camino,http://www.aldeanuevadelcamino.es,https://aldeanuevadelcamino.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Aldehuela de Jerte,http://www.aldehueladeljerte.es,https://aldehueladeljerte.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Aliseda,http://www.aliseda.es,https://aliseda.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Almoharín,https://www.almoharin.es,https://almoharin.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Baños de Montemayor,http://www.banosdemontemayor.es,https://banosdemontemayor.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Berrocalejo,http://www.berrocalejo.es,,403
Extremadura,Cáceres,Ayuntamiento de Berzocana,http://www.berzocana.es,,403
Extremadura,Cáceres,Ayuntamiento de Bohonal de Ibor,http://www.bohonaldeibor.es,,403
Extremadura,Cáceres,Ayuntamiento de Brozas,http://www.brozas.es,,403
Extremadura,Cáceres,Ayuntamiento de Cabañas del Castillo,http://www.cabanasdelcastillo.es,,403
Extremadura,Cáceres,Ayuntamiento de Cabezabellosa,http://www.cabezabellosa.es,,403
Extremadura,Cáceres,Ayuntamiento de Cabezuela del Valle,http://www.cabezueladelvalle.es,,0
Extremadura,Cáceres,Ayuntamiento de Cachorrilla,http://www.cachorrilla.es,,403
Extremadura,Cáceres,Ayuntamiento de Cadalso,http://www.cadalso.es,,403
Extremadura,Cáceres,Ayuntamiento de Calzadilla,http://www.calzadilla.es/,,403
Extremadura,Cáceres,Ayuntamiento de Caminomorisco,http://www.caminomorisco.es,https://caminomorisco.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Campo Lugar,http://www.campolugar.es,,403
Extremadura,Cáceres,Ayuntamiento de Cañaveral,http://www.canaveral.es,https://canaveral.sedelectronica.es/,403
Extremadura,Cáceres,Ayuntamiento de Carcaboso,http://www.carcaboso.es,,403
Extremadura,Cáceres,Ayuntamiento de Carrascalejo,http://www.carrascalejo.es,,403
Extremadura,Cáceres,Ayuntamiento de Casar de Cáceres,http://www.casardecaceres.com,https://casardecaceres.sedelectronica.es,0
Extremadura,Cáceres,Ayuntamiento de Casar de Palomero,http://www.casardepalomero.es,https://casardepalomero.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Casares de Las Hurdes,http://www.casaresdelashurdes.es,https://casaresdelashurdes.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Casas de Don Antonio,http://www.casasdedonantonio.es,,403
Extremadura,Cáceres,Ayuntamiento de Casas de Millán,http://www.casasdemillan.es,,403
Extremadura,Cáceres,Ayuntamiento de Casas de Miravete,http://www.casasdemiravete.es,,403
Extremadura,Cáceres,Ayuntamiento de Casas del Castañar,http://www.casasdelcastanar.es,,403
Extremadura,Cáceres,Ayuntamiento de Casas del Monte,http://www.casasdelmonte.es,,403
Extremadura,Cáceres,Ayuntamiento de Castañar de Ibor,http://www.castanardeibor.es,http://castanardeibor.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Ceclavín,http://www.ceclavin.es,http://ceclavin.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Cerezo,http://www.cerezo.es,,403
Extremadura,Cáceres,Ayuntamiento de Cilleros,http://www.cilleros.es,,0
Extremadura,Cáceres,Ayuntamiento de Conquista de La Sierra,https://www.conquistadelasierra.es,https://conquistadelasierra.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Coria,https://www.coria.org/a2012/index.asp,https://sede.coria.org/PortalCiudadano/menus/wfrBienvenida.aspx?param=MTAmMDY3,404
Extremadura,Cáceres,Ayuntamiento de Cuacos de Yuste,http://www.cuacosdeyuste.es,https://cuacosdeyuste.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de La Cumbre,http://www.lacumbre.es,,403
Extremadura,Cáceres,Ayuntamiento de Descargamaría,http://www.descargamaria.es,,403
Extremadura,Cáceres,Ayuntamiento de Eljas,http://www.eljas.es,,403
Extremadura,Cáceres,Ayuntamiento de Fresnedoso de Ibor,https://www.fresnedosodeibor.es,https://fresnedosodeibor.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Galisteo,http://www.galisteo.es,,403
Extremadura,Cáceres,Ayuntamiento de Garciaz,http://www.garciaz.es,,403
Extremadura,Cáceres,Ayuntamiento de Garganta La Olla,http://www.gargantalaolla.es,,403
Extremadura,Cáceres,Ayuntamiento de La Garganta,http://www.lagarganta.es,,403
Extremadura,Cáceres,Ayuntamiento de Gargantilla,http://www.gargantilla.es,,403
Extremadura,Cáceres,Ayuntamiento de Gargüera,http://www.garguera.es,https://garguera.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Garrovillas de Alconétar,http://www.garrovillasdealconetar.es,https://garrovillasdealconetar.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Garvín de La Jara,http://www.garvin.es,https://garvin.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Gata,https://www.gata.es,https://gata.sedelectronica.es,410
Extremadura,Cáceres,Ayuntamiento de La Granja,http://www.lagranja.es,https://aytolagranja.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Guadalupe,http://www.ayuntamientodeguadalupe.es,https://guadalupe.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Guijo de Coria,http://www.guijodecoria.es,,403
Extremadura,Cáceres,Ayuntamiento de Guijo de Galisteo,http://www.guijodegalisteo.es,,403
Extremadura,Cáceres,Ayuntamiento de Guijo de Granadilla,http://www.guijodegranadilla.es,,403
Extremadura,Cáceres,Ayuntamiento de Guijo de Santa Bárbara,http://www.guijodesantabarbara.es,,403
Extremadura,Cáceres,Ayuntamiento de Herguijuela,http://www.herguijuela.es,,403
Extremadura,Cáceres,Ayuntamiento de Hernán Pérez,http://www.hernanperez.es,,403
Extremadura,Cáceres,Ayuntamiento de Herrera de Alcántara,http://www.herreradealcantara.es,,403
Extremadura,Cáceres,Ayuntamiento de Herreruela,http://www.herreruela.es,,403
Extremadura,Cáceres,Ayuntamiento de Hervás,http://www.hervas.es,https://hervas.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Higuera,http://www.higuera.es,https://higuera.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Hinojal,http://www.hinojal.es,,403
Extremadura,Cáceres,Ayuntamiento de Holguera,https://www.holguera.es,,403
Extremadura,Cáceres,Ayuntamiento de Ibahernando,http://www.ibahernando.es,,403
Extremadura,Cáceres,Ayuntamiento de Jaraíz de La Vera,http://www.jaraizdelavera.es,https://jaraizdelavera.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Jarandilla de La Vera,http://www.jarandilladelavera.es/,https://jarandilladelavera.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Jarilla,http://www.jarilla.es,,403
Extremadura,Cáceres,Ayuntamiento de Jerte,http://www.jerte.es,https://jerte.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Ladrillar,http://www.ladrillar.es,https://ladrillar.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Losar de La Vera,http://www.losardelavera.es,,0
Extremadura,Cáceres,Ayuntamiento de Madrigalejo,http://www.madrigalejo.es,,403
Extremadura,Cáceres,Ayuntamiento de Madroñera,http://www.madronera.es/,,403
Extremadura,Cáceres,Ayuntamiento de Majadas de Tiétar,http://www.majadas.es,https://majadas.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Malpartida de Plasencia,http://www.malpartidadeplasencia.es,https://malpartidadeplasencia.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Mirabel,http://www.mirabel.es,https://mirabel.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Mohedas de Granadilla,http://www.mohedasdegranadilla.es,,403
Extremadura,Cáceres,Ayuntamiento de Monroy,http://www.monroy.es,,403
Extremadura,Cáceres,Ayuntamiento de MontÁnchez,http://www.montanchez.es,,403
Extremadura,Cáceres,Ayuntamiento de Navaconcejo,http://www.navaconcejo.es,,403
Extremadura,Cáceres,Ayuntamiento de Navalvillar de Ibor,https://www.navalvillardeibor.es,https://navalvillardeibor.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Navas del Madroño,http://www.navasdelmadrono.es,,403
Extremadura,Cáceres,Ayuntamiento de Navezuelas,http://www.navezuelas.es,https://navezuelas.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Nuñomoral,http://www.nunomoral.es/,,403
Extremadura,Cáceres,Ayuntamiento de Oliva de Plasencia,http://www.olivadeplasencia.es,,403
Extremadura,Cáceres,Ayuntamiento de Pasarón de La Vera,http://www.pasarondelavera.es,,403
Extremadura,Cáceres,Ayuntamiento de Peraleda de La Mata,http://www.peraledadelamata.es,,403
Extremadura,Cáceres,Ayuntamiento de Peraleda de San Román,http://www.peraledadesanroman.es,,403
Extremadura,Cáceres,Ayuntamiento de Perales del Puerto,http://www.peralesdelpuerto.es,,403
Extremadura,Cáceres,Ayuntamiento de Pescueza,http://www.pescueza.es,,403
Extremadura,Cáceres,Ayuntamiento de Piedras Albas,http://www.piedrasalbas.es,,403
Extremadura,Cáceres,Ayuntamiento de Piornal,https://www.piornal.es,https://piornal.sedelectronica.es,0
Extremadura,Cáceres,Ayuntamiento de Plasenzuela,https://www.plasenzuela.es,https://plasenzuela.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Pozuelo de Zarzón,http://www.pozuelodezarzon.es,,403
Extremadura,Cáceres,Ayuntamiento de Pueblonuevo de Miramontes,https://www.pueblonuevodemiramontes.es,https://pueblonuevodemiramontes.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Riolobos,http://www.riolobos.es,,403
Extremadura,Cáceres,Ayuntamiento de Robledillo de Gata,http://www.robledillodegata.es,,403
Extremadura,Cáceres,Ayuntamiento de Robledillo de La Vera,http://www.robledillodelavera.es,,403
Extremadura,Cáceres,Ayuntamiento de Robledillo de Trujillo,https://www.robledillodetrujillo.es,http://robledillodetrujillo.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Robledollano,https://www.robledollano.es,https://robledollano.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Rosalejo,http://www.rosalejo.es,,403
Extremadura,Cáceres,Ayuntamiento de Ruanes,http://www.ruanes.es,,403
Extremadura,Cáceres,Ayuntamiento de Salorino,http://www.salorino.es,,403
Extremadura,Cáceres,Ayuntamiento de San Martín de Trevejo,http://www.sanmartindetrevejo.es,https://san-martin-de-trevejo.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Santa Cruz de La Sierra,https://www.santacruzdelasierra.es,https://santacruzdelasierra.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Santa Cruz de Paniagua,http://www.santacruzdepaniagua.es,,403
Extremadura,Cáceres,Ayuntamiento de Santa Marta de Magasca,http://www.santamartademagasca.es,,403
Extremadura,Cáceres,Ayuntamiento de Santiago del Campo,http://www.santiagodelcampo.es,,403
Extremadura,Cáceres,Ayuntamiento de Santibáñez El Alto,http://www.santibanezelalto.es,,403
Extremadura,Cáceres,Ayuntamiento de Santibañez el Bajo,https://www.santibanezelbajo.es,https://santibanezelbajo.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Saucedilla,http://www.saucedilla.es,https://saucedilla.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Segura de Toro,https://www.seguradetoro.es,https://seguradetoro.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Serradilla,http://www.serradilla.es,https://serradilla.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Serrejón,http://www.serrejon.es,,403
Extremadura,Cáceres,Ayuntamiento de Sierra de Fuentes,http://www.sierradefuentes.es,https://sierradefuentes.sedelectronica.es,403
Extremadura,Cáceres,Ayuntamiento de Talaván,http://www.talavan.es,,403
Extremadura,Cáceres,Ayuntamiento de Talaveruela de La Vera,https://www.talaverueladelavera.es,https://talaverueladelavera.sedelectronica.es,403
